source_name,target_name,confidence
YKR079C,YFR034C,0.999990701675415
YOR078W,YLR223C,0.9947409629821777
YGL212W,YPL048W,0.9989515542984009
YKL013C,YJL089W,0.9998829364776611
YHR010W,YHL027W,0.9933282136917114
decoy101,YBR066C,0.9996498823165894
YER165W,YER040W,1.0
YLR144C,YDR174W,0.9178658127784729
YGR061C,YBL008W,0.9999321699142456
YMR294W,YMR019W,0.9998683929443359
YNL111C,YML113W,0.999890923500061
YNL111C,YPR199C,0.9999371767044067
YIR026C,YDL048C,0.9995131492614746
YGR248W,YLR223C,0.9989732503890991
YGR258C,YKL043W,0.9978988170623779
YGR258C,YJL089W,0.9999918937683105
YDR155C,YDL108W,0.9999954700469971
YFL020C,YDL048C,0.9992457628250122
YDR478W,YAL051W,0.998688280582428
YDR478W,YDR146C,0.9999926090240479
YDR319C,YDR451C,0.9978452920913696
YGL028C,YPL016W,0.9991844296455383
YGL028C,YOR083W,0.9990422129631042
YMR017W,YBR066C,0.9992668032646179
YJR002W,YDR421W,0.9820002913475037
YPL228W,YER040W,1.0
YML016C,YBR297W,0.9999802112579346
YML016C,YDR520C,0.9996849298477173
YOR165W,YPL254W,0.9999890327453613
YCL044C,YKL020C,0.9999977350234985
YDR012W,YDL048C,0.9984921216964722
YPL140C,YPR196W,0.9998394250869751
YML078W,YNL314W,0.9999061822891235
YLR307W,YNL031C,0.9819069504737854
YLR307W,YKL020C,0.9999933242797852
YGR145W,YKL020C,0.9999964237213135
YML077W,YNL314W,0.9997442364692688
YBR119W,YMR228W,0.999842643737793
YPR122W,YGL127C,0.9932525753974915
YBL101W-B,YML113W,0.9883131384849548
YDR511W,YPL016W,0.9957352876663208
YJR121W,YHL009C,0.9999998807907104
YNL169C,YPL048W,0.9990266561508179
YNL169C,YBL103C,0.9997313618659973
YNL169C,YPL254W,0.9998132586479187
YLR069C,YML027W,0.999993085861206
YDR394W,YJR140C,0.9997400641441345
YNR045W,YIR017C,0.9972221851348877
YNR002C,YDL108W,0.9999768733978271
YDR003W,YMR228W,0.9999526739120483
YLR376C,YPL129W,0.9996641874313354
YLR086W,YKL020C,0.9999897480010986
YBL019W,YHL009C,0.9999998807907104
YLR321C,YDR146C,0.9999936819076538
YBR065C,YDR477W,0.9989503026008606
YDR248C,YKL020C,0.9999947547912598
YML108W,YIR017C,0.9978470802307129
YML108W,YCR028C-A,0.9923627376556396
YDR498C,YLR223C,0.9975515007972717
decoy9,YJR147W,0.9999144077301025
YOR224C,YHL009C,0.9999998807907104
YOR047C,YER040W,1.0
YFL025C,YNL023C,0.9995953440666199
YMR157C,YPL129W,0.9969275593757629
YJR139C,YDR146C,0.999984860420227
YNL070W,YKL020C,0.9999949932098389
YNL070W,YDL048C,0.9991530179977417
YNL070W,YKL109W,0.9999642372131348
YDL082W,YOL116W,0.9996126294136047
YOR131C,YML027W,0.9999942779541016
YIR004W,YIL131C,0.9999419450759888
YOL083W,YLR136C,0.9981681108474731
YPL223C,YKL020C,0.999997615814209
YDL095W,YER040W,1.0
YLR104W,YHL009C,0.9999998807907104
YNL024C,YPR199C,0.9998272061347961
YDL064W,YDR146C,0.9999923706054688
YLR142W,YLR453C,0.9999998807907104
YMR083W,YER040W,1.0
decoy253,YLR176C,0.9993112087249756
YIL146C,YBL103C,0.9996688365936279
YDR080W,YLR453C,0.9999998807907104
YER095W,YLR453C,0.9999974966049194
YBR243C,YMR228W,0.996712327003479
YGL207W,YDR034C,0.999873161315918
YGL207W,YNL023C,0.9990690350532532
YFL026W,YPR025C,0.9925748109817505
YFR041C,YPR196W,0.9999923706054688
YFR041C,YGL127C,0.9994533658027649
YML062C,YHL009C,0.9999998807907104
YOR334W,YLR453C,0.9999998807907104
YER094C,YER040W,1.0
YAR075W,YIL131C,0.9998431205749512
YGR070W,YML027W,0.9999655485153198
YOR192C,YNL314W,0.9983280301094055
YJL112W,YKL020C,0.999992847442627
YGR217W,YLR453C,1.0
YMR104C,YER040W,0.9999998807907104
YGR197C,YML027W,0.9999765157699585
YGR155W,YKL020C,0.9999861717224121
YOR284W,YPR199C,0.9998912811279297
YNL073W,YDL108W,0.999957799911499
YPL164C,YLR256W,0.9953007698059082
YHR136C,YDL048C,0.9992398023605347
YOR211C,YIL131C,0.9995349645614624
YOR211C,YBL005W,0.999629020690918
YGR184C,YDR034C,0.9998359680175781
YLR452C,YGR040W,0.9999010562896729
YOR073W,YER040W,1.0
YIL095W,YDR146C,0.999985933303833
YHR035W,YGR040W,0.9996702671051025
decoy202,YKL109W,0.9999889135360718
YNL149C,YHL009C,0.9999998807907104
YKL203C,YPR196W,0.9999204874038696
YKL203C,YGR249W,0.9992489218711853
YOR262W,YHL009C,0.9999998807907104
YDR367W,YGR249W,0.998872697353363
YCL058C,YNL314W,0.999686598777771
YLR441C,YDR520C,0.9997431635856628
YJL026W,YJR147W,0.9998927116394043
YJL026W,YPL254W,0.9998489618301392
YJL026W,YJR140C,0.9982308745384216
YBL029C-A,YPR196W,0.9997321963310242
YBL029C-A,YGR249W,0.9978653788566589
YBL029C-A,YDR223W,0.9378868341445923
YOL090W,YER148W,0.9970550537109375
YAL016C-B,YOL116W,0.9865989685058594
YIL005W,YFR034C,0.9999980926513672
YFR018C,YPR199C,0.9999713897705078
YBR182C-A,YKL020C,0.9999977350234985
YAR007C,YKL109W,0.9999881982803345
YOR123C,YER040W,1.0
YJL039C,YHL009C,0.9999998807907104
YLR178C,YNL023C,0.9873835444450378
YFR027W,YMR019W,0.999945878982544
YKL046C,YPL016W,0.9985818862915039
YKL046C,YNL031C,0.9595415592193604
YMR158C-A,YKL020C,0.9999936819076538
YMR158C-A,YPL254W,0.9998034834861755
YLR103C,YKL109W,0.9999451637268066
YBL104C,YNL031C,0.9988754391670227
YDR261C,YBR066C,0.9985234141349792
YNR051C,YIR013C,0.9940669536590576
YML008C,YDR034C,0.9999164342880249
YGL061C,YHL009C,0.9999998807907104
YJL046W,YLR453C,1.0
decoy64,YPL048W,0.9995208978652954
YMR109W,YPL254W,0.9998003840446472
YDR032C,YKL020C,0.9999890327453613
YMR076C,YER040W,0.9999998807907104
YIL134W,YDR034C,0.9997884631156921
YMR241W,YDR496C,0.9667809009552002
YKR051W,YKL020C,0.9999988079071045
YKR051W,YBL103C,0.9999443292617798
YMR305C,YDR034C,0.9996484518051147
YPR181C,YOR363C,0.9995635151863098
YDL147W,YGR097W,0.9955965876579285
YOR216C,YHL009C,1.0
YFR049W,YDR049W,0.9960066676139832
YJL115W,YMR228W,0.9990678429603577
YFL034W,YML113W,0.9998399019241333
YER061C,YIL131C,0.9997790455818176
YJL148W,YML027W,0.9999659061431885
YGL086W,YHL009C,1.0
YGL086W,YKL109W,0.9999896287918091
YER048W-A,YER040W,1.0
YDL089W,YDR146C,0.999993085861206
YPL087W,YPL254W,0.9997732043266296
YDR194C,YDR477W,0.9999681711196899
YDR194C,YBR297W,0.9999974966049194
YDL060W,YPL048W,0.9993102550506592
YDL060W,YOR083W,0.9995846152305603
decoy56,YPR196W,0.999830961227417
decoy56,YBL005W,0.9998451471328735
YPR094W,YHL009C,1.0
YPR033C,YNL314W,0.9998396635055542
YOR011W,YPR199C,0.9999197721481323
YFL067W,YFR034C,0.9999802112579346
YDL058W,YJL089W,0.9999884366989136
YDL058W,YFL044C,0.9879187941551208
YDR406W,YBR297W,0.9998747110366821
YJL165C,YJR147W,0.9999593496322632
YJL165C,YLR453C,0.9999998807907104
YGR177C,YPL254W,0.9998001456260681
YBR164C,YER148W,0.9883737564086914
YHR067W,YDR213W,0.9993663430213928
YKR091W,YOR083W,0.9995965361595154
YBR069C,YML081W,0.9881530404090881
YOL070C,YGL209W,0.9972844123840332
YLR283W,YFR034C,0.9995580315589905
YLR283W,YDL108W,0.9997053742408752
YML080W,YGR249W,0.9996236562728882
YBR299W,YJL089W,0.9993540644645691
YBR299W,YBL008W,0.9994420409202576
YML058W,YDR520C,0.9999175071716309
YOL114C,YLR453C,0.9999998807907104
YLR435W,YMR182C,0.9997206330299377
YDR345C,YBL103C,0.9995842576026917
YNL142W,YPL048W,0.9996925592422485
YLR117C,YDL108W,0.9999982118606567
YKL011C,YPL016W,0.9999430179595947
YMR122W-A,YNL314W,0.9998617172241211
YIL073C,YHL009C,0.9999996423721313
YIL073C,YKL109W,0.9999302625656128
YOR161C,YKL109W,0.9998651742935181
YIL049W,YGL151W,0.999815046787262
YMR260C,YBL008W,0.9999889135360718
YIL082W-A,YCR028C-A,0.970515251159668
YIL064W,YPR196W,0.9999911785125732
YMR092C,YBL103C,0.9998063445091248
YBR106W,YER040W,1.0
YGL153W,YDR213W,0.9999749660491943
decoy147,YKL015W,0.9968720078468323
YML048W,YML113W,0.9997342228889465
YML048W,YER040W,1.0
YGR102C,YHL009C,0.9999996423721313
YPR165W,YJR147W,0.9998107552528381
YGL016W,YPL016W,0.9997381567955017
YER007W,YDL108W,0.9999992847442627
YNL260C,YDR451C,0.9998712539672852
YPR117W,YAL051W,0.9979277849197388
YJL213W,YER040W,1.0
YGL242C,YDL108W,0.9999994039535522
YBR189W,YDR451C,0.999915361404419
YBR189W,YBR297W,0.9999890327453613
YDL232W,YBR066C,0.9998345375061035
YDL232W,YDR477W,0.9999662637710571
YGL012W,YMR228W,0.9995679259300232
YCL030C,YER040W,1.0
decoy262,YLR176C,0.9994531273841858
YLR199C,YGL131C,0.9964744448661804
YBL005W-A,YLR453C,0.9999997615814209
YJL085W,YGL127C,0.9949583411216736
YLR105C,YDR451C,0.9996852874755859
decoy283,YER040W,1.0
YNR006W,YBR297W,0.9999812841415405
YKL209C,YDR477W,0.9989489912986755
YNR071C,YDR146C,0.9999681711196899
YER143W,YPL016W,0.9993681311607361
YMR055C,YHL027W,0.999514102935791
YMR055C,YDR146C,0.9999979734420776
YOR179C,YER040W,0.9999998807907104
YPR024W,YDR146C,0.9999970197677612
YJR039W,YER040W,1.0
YPL013C,YHR124W,0.9990046620368958
YPR016C,YJR147W,0.9999136924743652
YLR212C,YML027W,0.9999934434890747
YLR126C,YHL009C,0.9999997615814209
YHR096C,YER169W,0.9849612712860107
YOR009W,YDR146C,0.9999936819076538
YJL127C-B,YPL048W,0.9994183778762817
YOR158W,YDR213W,0.9997153878211975
decoy207,YPL048W,0.9993271827697754
decoy207,YIL131C,0.9998782873153687
decoy216,YDR034C,0.9998975992202759
YKL192C,YKL109W,0.9999799728393555
YOR355W,YKL072W,0.9980237483978271
decoy194,YHL009C,0.9999998807907104
YJR143C,YER040W,1.0
YCR091W,YNL314W,0.9969964027404785
YPL213W,YDL106C,0.9891688823699951
YOR056C,YMR182C,0.9998643398284912
YDR227W,YLR013W,0.9249140620231628
YDR227W,YER148W,0.9777076244354248
YDL206W,YLR136C,0.9980316758155823
YBR127C,YJR147W,0.9999357461929321
YBR127C,YGL127C,0.9958802461624146
YHR193C,YGL151W,0.9967111349105835
YBL078C,YFR034C,0.9999687671661377
YHR192W,YJR140C,0.9995830655097961
YLR209C,YKL109W,0.9999880790710449
decoy2,YER040W,1.0
YBL002W,YIL131C,0.9999368190765381
YMR186W,YPL254W,0.9999825954437256
YMR146C,YBR297W,0.9999922513961792
YJL070C,YHL009C,0.9999998807907104
YCR067C,YDR520C,0.999188244342804
YMR192W,YBL103C,0.9999045133590698
decoy173,YGL131C,0.9989137649536133
YOR021C,YJL089W,0.9997434020042419
YDR165W,YML027W,0.9999940395355225
YPL060W,YMR228W,0.9999053478240967
YBR191W,YGL151W,0.9991733431816101
YFR015C,YGR040W,0.9998370409011841
YNL064C,YKL020C,0.9999886751174927
YNL064C,YLR182W,0.9849183559417725
YLR312C-B,YER040W,0.9999998807907104
YKL018W,YJR147W,0.9999818801879883
YKL018W,YOR083W,0.9998973608016968
YOR222W,YBR297W,0.9999783039093018
YMR012W,YFR034C,0.9999984502792358
YJR079W,YBL005W,0.9998382329940796
YNR046W,YJR147W,0.9999511241912842
YNR046W,YPR199C,0.999893069267273
YML019W,YNL023C,0.9998986721038818
YGL094C,YDR146C,0.9999904632568359
YJL141C,YDR477W,0.9999310970306396
YAL020C,YDR451C,0.9996969699859619
decoy269,YOL116W,0.999313473701477
YDR035W,YML027W,0.9999678134918213
YJL111W,YDR034C,0.9999125003814697
YLR407W,YPL129W,0.99802565574646
YOR048C,YKL015W,0.9961280822753906
YMR038C,YPL254W,0.9999904632568359
YOR163W,YHL009C,0.9999996423721313
YOL022C,YIR013C,0.9984610080718994
YOL022C,YBR297W,0.9999847412109375
YPR129W,YGL209W,0.9961978793144226
YIL115C,YML027W,0.9999758005142212
YDL029W,YIR013C,0.9962844848632812
YJR151C,YKL020C,0.9999985694885254
YLL014W,YER148W,0.988419771194458
YBR172C,YKL020C,0.9999896287918091
YLL042C,YPR199C,0.9997133612632751
YPL212C,YMR228W,0.987348198890686
YMR159C,YMR182C,0.9989872574806213
decoy46,YDR005C,0.9903053045272827
YGR017W,YBL008W,0.9998620748519897
YKR054C,YML027W,0.9999942779541016
YJL146W,YPL254W,0.9999480247497559
YJL146W,YGL127C,0.9970911741256714
YLR175W,YLR176C,0.9997217059135437
YPL052W,YJL089W,0.999862790107727
YDR245W,YDR146C,0.9999924898147583
YOR353C,YKL072W,0.9925127029418945
YOR221C,YBR193C,0.9928327798843384
YOR221C,YNL023C,0.999724805355072
YDR162C,YDL048C,0.9987242817878723
YPL233W,YBR150C,0.9994760155677795
YPR143W,YER040W,1.0
YER074W,YDR146C,0.9999889135360718
YLR240W,YDR034C,0.9997014403343201
YHR117W,YPR196W,0.9997850060462952
YGR030C,YKL020C,0.9999927282333374
YGR030C,YMR019W,0.9986571073532104
YJL194W,YPR196W,0.9999797344207764
YFR012W,YGR249W,0.9994401335716248
YFR026C,YGR044C,0.9955652356147766
decoy74,YHL009C,0.9999998807907104
YIL127C,YGL151W,0.9996286630630493
YNL300W,YDR146C,0.9999924898147583
YKL067W,YPR196W,0.9997962117195129
YKL067W,YBL005W,0.9998077750205994
YJR034W,YPL048W,0.998909592628479
YOR281C,YBL005W,0.9999657869338989
YCL009C,YPL016W,0.999563992023468
YCL009C,YOR083W,0.9994848966598511
YCL009C,YPL129W,0.9984214305877686
YIL050W,YMR019W,0.9991909861564636
YDR501W,YDR034C,0.9998162388801575
YDR501W,YDR213W,0.999104917049408
YMR232W,YLR256W,0.9989114999771118
YOR212W,YDL048C,0.9976928234100342
YOR212W,YBL005W,0.9996631145477295
YDR109C,YGL151W,0.9989995360374451
YOR371C,YNL314W,0.9980924725532532
YOL025W,YLR453C,0.9999997615814209
decoy278,YLR453C,0.9999998807907104
YBL072C,YGL209W,0.99617600440979
YDR090C,YHL009C,0.9999998807907104
YPR082C,YOR363C,0.994373083114624
YGR243W,YDR034C,0.9997075200080872
YGL215W,YBL103C,0.9999797344207764
YGL215W,YKR034W,0.9994439482688904
YGL215W,YPL254W,0.9999867677688599
YDR500C,YPL129W,0.9991893172264099
YHR107C,YML113W,0.9999737739562988
YGR045C,YHL009C,0.9999998807907104
YBR018C,YMR228W,0.9993410706520081
YMR063W,YHL009C,0.9999997615814209
YML083C,YHL027W,0.9990041851997375
YOL077W-A,YKL109W,0.9999536275863647
YMR173W,YFR034C,0.9999986886978149
YHL030W,YPL016W,0.9995253086090088
YHR135C,YLR453C,0.9999998807907104
YMR284W,YER169W,0.9980854988098145
YDR228C,YLR136C,0.9983772039413452
YDR334W,YBL021C,0.9383105635643005
YDR265W,YGR097W,0.9811720848083496
YDR086C,YER040W,1.0
YLR165C,YBR297W,0.999995231628418
YMR302C,YER040W,0.9999998807907104
YCR090C,YLR453C,0.9999998807907104
YDR399W,YER040W,0.9999998807907104
YNL128W,YBR150C,0.9981472492218018
YIL091C,YNL023C,0.9998526573181152
YNL011C,YDR146C,0.9999902248382568
YDL164C,YDR034C,0.9999135732650757
YDL164C,YPL254W,0.9998776912689209
YFL060C,YPL254W,0.9999626874923706
YPR159W,YLR223C,0.9993830919265747
YPR159W,YIL131C,0.9999580383300781
YBR023C,YBL103C,0.999983549118042
YKL142W,YHL027W,0.9988932013511658
YKL142W,YKL062W,0.9937728047370911
YBR219C,YLR176C,0.9995995163917542
YPR134W,YBL008W,0.9994039535522461
YKL117W,YJL089W,0.999664306640625
YPL008W,YPL254W,0.9999455213546753
YFL029C,YKL020C,0.9999876022338867
YFL029C,YPL254W,0.9996039271354675
YFL029C,YDR213W,0.9985503554344177
YBR271W,YBR297W,0.9999954700469971
YCR035C,YLR453C,0.9999998807907104
YMR013W-A,YDR223W,0.9759111404418945
YGL037C,YDR451C,0.9999065399169922
YOR003W,YDL108W,0.9999997615814209
YOR293W,YJR147W,0.9998669624328613
YLR359W,YPR196W,0.9999417066574097
YLR359W,YLR453C,0.9999998807907104
YLR359W,YER040W,1.0
YBR108W,YLR453C,0.9999998807907104
YBR108W,YKL072W,0.9981955885887146
YBR108W,YPL082C,0.9882166981697083
YFR030W,YDR034C,0.9996912479400635
YNR068C,YBL103C,0.9999794960021973
YNR068C,YOL108C,0.9844410419464111
YLR040C,YDR520C,0.99981290102005
YFR036W,YLR223C,0.9846097230911255
YOL086C,YGR044C,0.9971281886100769
YIL002W-A,YER040W,0.9999998807907104
YBR009C,YDR005C,0.9836836457252502
YAL014C,YDR520C,0.9976696372032166
YBR088C,YPL048W,0.9987786412239075
YBR088C,YOR083W,0.9992400407791138
YPL243W,YHL009C,1.0
YPL243W,YML027W,0.9999945163726807
YCR002C,YML027W,0.9999927282333374
YIL102C,YHL009C,1.0
YMR047C,YLR453C,1.0
YOR294W,YOR083W,0.999809205532074
YOR294W,YAL051W,0.9989295601844788
YOR294W,YMR182C,0.9998915195465088
YKL081W,YHL009C,0.9999998807907104
YER145C,YJL089W,0.999836802482605
YOR150W,YDR477W,0.9997581839561462
YOR150W,YDR451C,0.9998559951782227
YOR150W,YPL254W,0.9998557567596436
YGR289C,YFR034C,0.9999719858169556
YPL057C,YBL103C,0.9993650317192078
YPL057C,YPL254W,0.9995625615119934
YPL057C,YDR213W,0.9985169768333435
YOL084W,YLR453C,0.9999998807907104
YCR100C,YBL008W,0.9999935626983643
decoy96,YPL016W,0.9991872906684875
YER033C,YJR140C,0.9991074204444885
YFR024C-A,YIR013C,0.9992169141769409
YJL173C,YGR249W,0.9992706179618835
YLR190W,YDR146C,0.9998350143432617
YBR263W,YAL051W,0.998698353767395
YDR252W,YBL008W,0.999713122844696
YDR252W,YOL116W,0.9973651766777039
YDR252W,YNL023C,0.9976638555526733
YPR061C,YDL048C,0.9993264675140381
YDL198C,YFR034C,0.9999983310699463
YDR361C,YPR196W,0.9998502731323242
YNR031C,YHL009C,1.0
YML001W,YPL129W,0.9997135996818542
YML001W,YBR297W,0.9999963045120239
YJR131W,YBR150C,0.9992766976356506
YBR237W,YDR213W,0.9998385906219482
YBR005W,YHL027W,0.9954401254653931
YPL064C,YER040W,1.0
YGL233W,YJL110C,0.972294270992279
YNL050C,YLR453C,0.9999998807907104
YNL261W,YDR034C,0.9998683929443359
YMR223W,YIL131C,0.9998749494552612
YMR223W,YFR034C,0.9999865293502808
YDR450W,YIL131C,0.9997434020042419
decoy157,YJR147W,0.9999551773071289
YMR128W,YER040W,0.9999995231628418
YJR033C,YER040W,1.0
YDL133W,YNL023C,0.9998214840888977
YBR185C,YDR174W,0.9764358401298523
YHR005C-A,YKL020C,0.9999936819076538
YIL072W,YBL008W,0.9998772144317627
YDR382W,YJL089W,0.9998534917831421
YLR341W,YDR451C,0.9999275207519531
YDR540C,YDR146C,0.9999878406524658
YLR264W,YHL009C,0.9999996423721313
YLR306W,YHL009C,0.9999997615814209
YDL244W,YHL009C,0.9999997615814209
YLR259C,YNL314W,0.9997559189796448
YLR110C,YDR034C,0.9985656142234802
YKL006W,YKR034W,0.9989148378372192
YHR120W,YGL151W,0.9991710186004639
YLR146C,YPR199C,0.9997429251670837
YIL066C,YLR453C,1.0
YIL066C,YJR140C,0.9995298385620117
YIL066C,YBR193C,0.9956466555595398
YNL286W,YKL109W,0.9999961853027344
YLR352W,YPL254W,0.9997005462646484
YFL014W,YDR213W,0.9994787573814392
YLL025W,YJL089W,0.9998413324356079
YLR204W,YBL005W,0.9997838139533997
YLR204W,YMR182C,0.9994310736656189
YLR204W,YPR199C,0.9995725750923157
YJL077W-B,YKL109W,0.9999452829360962
YJL077W-B,YML027W,0.9999580383300781
YNL175C,YNL314W,0.9999741315841675
YNL175C,YER040W,1.0
YJR036C,YDL108W,0.9999960660934448
YLR425W,YKL109W,0.9999027252197266
YHR137W,YHL009C,0.9999997615814209
YHR137W,YNL314W,0.9998327493667603
YIR011C,YIL131C,0.9997482895851135
YIR011C,YOL116W,0.9983689188957214
YOR377W,YLR453C,0.9999996423721313
YJL068C,YPR196W,0.9997755885124207
YJL068C,YBL103C,0.999627947807312
YFR025C,YBL103C,0.9995537400245667
YFR025C,YDR213W,0.9988701939582825
YKL095W,YDL108W,0.9999206066131592
YDL080C,YPL048W,0.9993243217468262
YBL039C,YNL314W,0.9997435212135315
YGL138C,YER040W,1.0
YDL174C,YIL131C,0.9999252557754517
YPR043W,YJR140C,0.9990131855010986
YDL181W,YGL209W,0.9989226460456848
YJL001W,YJL089W,0.9999006986618042
YOR192C-C,YPL048W,0.9995415210723877
YMR286W,YER040W,1.0
YKL196C,YJL089W,0.999777615070343
YOR106W,YBL103C,0.9998341798782349
YBR194W,YHL009C,0.9999970197677612
YBR194W,YGR249W,0.988215446472168
YCR033W,YDR451C,0.9998192191123962
YKL217W,YPL254W,0.9998656511306763
YPR137W,YDL048C,0.9984775185585022
YJL191W,YLR453C,0.9999998807907104
YBR036C,YDL048C,0.9998062252998352
YER114C,YFR034C,0.9999990463256836
YER114C,YDL108W,0.9999994039535522
YGR036C,YLR453C,1.0
YML006C,YHL009C,0.9999997615814209
YBR196C,YPR199C,0.9995473027229309
YDR218C,YDR034C,0.9998072981834412
YLR226W,YDL048C,0.9991152882575989
YIL108W,YHL009C,1.0
YDL180W,YDR451C,0.9999794960021973
YJL214W,YDR451C,0.9990634322166443
YJL214W,YBR297W,0.9998670816421509
YIR024C,YPL082C,0.9841815829277039
decoy218,YPL048W,0.9987167119979858
YDL004W,YGR097W,0.9990532994270325
YGL175C,YDR146C,0.9999979734420776
YNL026W,YJR140C,0.9995383024215698
YER024W,YER040W,1.0
YNL108C,YPL048W,0.9998160004615784
YNL108C,YKL109W,0.9999935626983643
YNL108C,YDL108W,0.9999980926513672
YLR345W,YBL103C,0.9999672174453735
decoy227,YHR124W,0.9936275482177734
YOL148C,YGL209W,0.9716107249259949
YNL076W,YDR477W,0.998766303062439
YER008C,YDR477W,0.9999606609344482
YDL117W,YKL020C,0.9999924898147583
YDR099W,YPL254W,0.999769389629364
YPL071C,YAL051W,0.9981556534767151
YPR125W,YER040W,0.9999995231628418
YPR125W,YGR040W,0.9976843595504761
YLR027C,YLR453C,0.9999991655349731
YLR027C,YBL008W,0.9996069073677063
